RUN,TIMESTAMP,TASK,DATA_NAME,IN_ROWS,QUESTION,OUT_ROWS,OUT_COLS,SOLUTION,VERSION,GIT,FUN,TIME_SEC,MEM_GB,CACHE,CHK,CHK_TIME_SEC,ON_DISK
2,1671790688,groupby,TESTTABLE1,\\N,sum v1 by id1,100,\\N,snowflake,6.41.2,\\N,select group by,0.554000,0.012024,1,\\N,\\N,0
